,eid,pvs,psi,rho
505,4,4001.0,2.5273478031158447,0.8460320830345154
506,4,4002.0,1.4581290483474731,0.8777616024017334
507,4,4003.0,1.3298765420913696,0.662753701210022
508,4,4004.0,1.2083333730697632,1.0
509,4,4005.0,3.0799872875213623,0.8046845197677612
510,4,4006.0,2.3803815841674805,0.8022938370704651
511,4,4007.0,3.2344532012939453,0.8077315092086792
512,4,4008.0,1.125,1.0
513,4,4009.0,3.921687602996826,0.8620826005935669
514,4,4010.0,4.125882148742676,0.7424781322479248
515,4,4011.0,3.9150242805480957,0.7124865651130676
516,4,4012.0,2.094578266143799,0.770756721496582
517,4,4013.0,3.5832879543304443,0.8033539652824402
518,4,4014.0,3.8355612754821777,0.8905385732650757
519,4,4015.0,3.90895676612854,0.7908214926719666
520,4,4016.0,4.7085700035095215,0.9016385078430176
521,4,4017.0,2.4167120456695557,0.8033525943756104
522,4,4018.0,1.664819359779358,0.7783262133598328
523,4,4019.0,1.4167025089263916,0.9242904782295227
524,4,4020.0,1.4168611764907837,0.7395088076591492
525,4,4021.0,3.2083332538604736,0.7802193760871887
526,4,4022.0,2.0833332538604736,0.7567566633224487
527,4,4023.0,1.7865980863571167,0.8033465147018433
528,4,4024.0,1.8312779664993286,0.7255458831787109
529,4,4025.0,3.529266834259033,0.8661400675773621
530,4,4026.0,4.379756927490234,0.8449430465698242
531,4,4027.0,4.296237945556641,0.8240568041801453
532,4,4028.0,4.000414848327637,0.8019905686378479
533,4,4029.0,4.499330520629883,0.9350277185440063
534,4,4030.0,4.541666507720947,0.9999989867210388
535,4,4031.0,4.666666507720947,0.9999986290931702
536,4,4032.0,4.458963394165039,0.7420689463615417
537,4,4033.0,2.791623592376709,0.7579992413520813
538,4,4034.0,2.2139475345611572,0.7892416715621948
539,4,4035.0,1.3333333730697632,1.0
540,4,4036.0,1.949763298034668,0.762557864189148
541,4,4037.0,3.5959396362304688,0.8686450719833374
542,4,4038.0,1.956516146659851,0.7608686685562134
543,4,4039.0,2.1677072048187256,0.7830461263656616
544,4,4040.0,1.2077609300613403,0.8522177934646606
545,4,4041.0,4.5418701171875,0.877902090549469
546,4,4042.0,4.543686389923096,0.8009889125823975
547,4,4043.0,4.502906799316406,0.8757280111312866
548,4,4044.0,3.250032901763916,0.7775276303291321
549,4,4045.0,4.083256244659424,0.7885388731956482
550,4,4046.0,4.502906799316406,0.8757280111312866
551,4,4047.0,4.4589080810546875,0.8416999578475952
552,4,4048.0,4.5418701171875,0.877902090549469
553,4,4049.0,2.7897496223449707,0.7125636339187622
554,4,4050.0,1.7495161294937134,0.8126016855239868
555,4,4051.0,1.4581290483474731,0.8777616024017334
556,4,4052.0,1.4167025089263916,0.9242904782295227
557,4,4053.0,1.2916666269302368,0.9999998807907104
558,4,4054.0,2.3333332538604736,0.7999998927116394
559,4,4055.0,2.423053741455078,0.8034876585006714
560,4,4056.0,1.125,1.0
561,4,4057.0,4.160497188568115,0.8720378279685974
562,4,4058.0,4.668175220489502,0.8141934275627136
563,4,4059.0,4.545397758483887,0.6850589513778687
564,4,4060.0,3.456444501876831,0.6942240595817566
565,4,4061.0,4.167533874511719,0.8149877786636353
566,4,4062.0,4.415889263153076,0.8868150115013123
567,4,4063.0,4.417090892791748,0.8542709350585938
568,4,4064.0,4.379756927490234,0.8449430465698242
569,4,4065.0,2.5832951068878174,0.7901246547698975
570,4,4066.0,2.0109801292419434,0.7527067065238953
571,4,4067.0,1.620242714881897,0.8449395895004272
572,4,4068.0,3.2818634510040283,0.8331099152565002
573,4,4069.0,2.7914974689483643,0.7152320146560669
574,4,4070.0,2.0418176651000977,0.7527159452438354
575,4,4071.0,3.4167048931121826,0.7901246547698975
576,4,4072.0,1.6608860492706299,0.6918070316314697
577,4,4073.0,3.7303035259246826,0.8528666496276855
578,4,4074.0,4.416381359100342,0.7630288004875183
579,4,4075.0,4.378819942474365,0.7561567425727844
580,4,4076.0,3.2344532012939453,0.8077315092086792
581,4,4077.0,3.953702688217163,0.7608840465545654
582,4,4078.0,3.8806164264678955,0.7916385531425476
583,4,4079.0,4.209152698516846,0.7513067722320557
584,4,4080.0,4.029819488525391,0.8469359874725342
585,4,4081.0,2.788869857788086,0.7829691767692566
586,4,4082.0,1.916438341140747,0.7566425204277039
587,4,4083.0,1.4581290483474731,0.8777616024017334
588,4,4084.0,2.791665554046631,0.7802112698554993
589,4,4085.0,2.8096344470977783,0.819986879825592
590,4,4086.0,1.4581290483474731,0.8777616024017334
591,4,4087.0,3.4790613651275635,0.8901993036270142
592,4,4088.0,1.916438341140747,0.7566425204277039
593,4,4089.0,3.9318342208862305,0.7885771989822388
594,4,4090.0,4.0782976150512695,0.8050861358642578
595,4,4091.0,3.8117189407348633,0.8202835917472839
596,4,4092.0,3.038644552230835,0.8071931600570679
597,4,4093.0,3.6512811183929443,0.8569648265838623
598,4,4094.0,3.503416061401367,0.8938061594963074
599,4,4095.0,3.63114595413208,0.8985337018966675
600,4,4096.0,4.373428821563721,0.8928017616271973
601,4,4097.0,2.588461399078369,0.8036975860595703
602,4,4098.0,2.0865986347198486,0.7692221999168396
603,4,4099.0,1.2077609300613403,0.8522177934646606
604,4,4100.0,3.6781904697418213,0.8665565848350525
605,4,4101.0,3.4229040145874023,0.8890172839164734
606,4,4102.0,1.9064348936080933,0.7733927369117737
607,4,4103.0,2.4637186527252197,0.8655033707618713
608,4,4104.0,1.4993301630020142,0.8232544660568237
609,4,4105.0,3.524134635925293,0.8411310911178589
610,4,4106.0,4.160497188568115,0.8720378279685974
611,4,4107.0,4.334934711456299,0.7785927057266235
612,4,4108.0,3.29312801361084,0.8293015360832214
613,4,4109.0,3.728788137435913,0.888944685459137
614,4,4110.0,4.206286907196045,0.8250637650489807
615,4,4111.0,4.1306843757629395,0.8638307452201843
616,4,4112.0,4.125,0.777777373790741
617,4,4113.0,2.7082762718200684,0.7526831030845642
618,4,4114.0,1.7917476892471313,0.7897825241088867
619,4,4115.0,1.2077609300613403,0.8522177934646606
620,4,4116.0,1.5829073190689087,0.8542684316635132
621,4,4117.0,2.312098741531372,0.8087965250015259
622,4,4118.0,1.250017762184143,0.8815190196037292
623,4,4119.0,1.4166666269302368,0.9999998807907104
624,4,4120.0,1.3749020099639893,0.9170005917549133
625,4,4121.0,2.522562265396118,0.8641355633735657
626,4,4122.0,3.7081992626190186,0.7976713180541992
627,4,4123.0,3.6395461559295654,0.8954830765724182
628,4,4124.0,3.4474363327026367,0.8577814102172852
629,4,4125.0,3.5252890586853027,0.8922610878944397
630,4,4126.0,3.7080020904541016,0.8557589650154114
631,4,4127.0,3.8676741123199463,0.8630150556564331
632,4,4128.0,4.373428821563721,0.8928017616271973
633,4,4129.0,3.79419207572937,0.8120930790901184
634,4,4130.0,2.1251227855682373,0.7590735554695129
635,4,4131.0,2.0,0.75
636,4,4132.0,1.3316328525543213,0.8143937587738037
637,4,4133.0,2.1243672370910645,0.647743821144104
638,4,4134.0,1.3741384744644165,0.7057896852493286
639,4,4135.0,2.3693928718566895,0.8163983225822449
640,4,4136.0,1.8806172609329224,0.837332546710968
641,4,4137.0,4.330974578857422,0.8979660868644714
642,4,4138.0,4.332717418670654,0.8489015698432922
643,4,4139.0,4.096904277801514,0.9105319976806641
644,4,4140.0,3.0942718982696533,0.8593853116035461
645,4,4141.0,3.666447162628174,0.8468509316444397
646,4,4142.0,3.9070632457733154,0.8232234120368958
647,4,4143.0,4.2901458740234375,0.8558423519134521
648,4,144.0,4.583700656890869,0.8607207536697388
649,4,145.0,1.625,1.0
650,4,146.0,3.3749828338623047,0.7933390140533447
651,4,147.0,3.4599997997283936,0.809900164604187
652,4,148.0,3.8355612754821777,0.8905385732650757
653,4,149.0,4.421300411224365,0.7015713453292847
654,4,150.0,4.502389430999756,0.7167624831199646
655,4,151.0,4.039249420166016,0.7757116556167603
656,4,152.0,2.958178997039795,0.7260674238204956
657,4,153.0,2.816986322402954,0.827358603477478
658,4,154.0,1.4583333730697632,1.0
659,4,155.0,4.502906799316406,0.8757280111312866
660,4,156.0,4.583700656890869,0.8607207536697388
661,4,157.0,1.4167025089263916,0.9242904782295227
662,4,158.0,4.668175220489502,0.8141934275627136
663,4,159.0,3.1760094165802,0.7784428000450134
664,4,160.0,2.750131845474243,0.7563467025756836
665,4,161.0,4.125,0.777777373790741
666,4,162.0,4.583110809326172,0.7394896745681763
667,4,163.0,1.4970937967300415,0.8757280111312866
668,4,164.0,3.7916858196258545,0.7370834946632385
669,4,165.0,4.125,0.777777373790741
670,4,166.0,2.2340102195739746,0.8158842325210571
671,4,167.0,4.332717418670654,0.8489015698432922
672,5,5000.0,4.833333492279053,1.0
673,5,5001.0,4.668175220489502,0.8141934275627136
674,5,5002.0,4.499330520629883,0.9350277185440063
675,5,5003.0,4.05023717880249,0.7625576257705688
676,5,5004.0,4.75,1.0
677,5,5005.0,4.379756927490234,0.8449430465698242
678,5,5006.0,4.202976226806641,0.9101455211639404
679,5,5007.0,4.666666507720947,0.9166647791862488
680,5,5008.0,2.6326489448547363,0.8886846303939819
681,5,5009.0,1.4586573839187622,0.930178165435791
682,5,5010.0,3.7860524654388428,0.7892417311668396
683,5,5011.0,1.8749977350234985,0.777768611907959
684,5,5012.0,1.7015925645828247,0.8899934887886047
685,5,5013.0,1.620242714881897,0.8449395895004272
686,5,5014.0,1.8806172609329224,0.837332546710968
687,5,5015.0,3.3889284133911133,0.8550873398780823
688,5,5016.0,4.3736252784729,0.9456558227539062
689,5,5017.0,4.708333492279053,1.0
690,5,5018.0,4.5,1.0
691,5,5019.0,4.3736252784729,0.9456558227539062
692,5,5020.0,4.458029747009277,0.8798231482505798
693,5,5021.0,4.11855411529541,0.8372628092765808
694,5,5022.0,4.174257755279541,0.7935741543769836
695,5,5023.0,4.083256244659424,0.7885388731956482
696,5,5024.0,3.728788137435913,0.888944685459137
697,5,5025.0,1.7969989776611328,0.9100897908210754
698,5,5026.0,2.4431045055389404,0.814421534538269
699,5,5027.0,2.2919979095458984,0.8557589650154114
700,5,5028.0,1.5829073190689087,0.8542684316635132
701,5,5029.0,1.9253764152526855,0.8423850536346436
702,5,5030.0,3.130722761154175,0.8255937099456787
703,5,5031.0,3.001533031463623,0.7504836916923523
704,5,5032.0,4.458333492279053,1.0
705,5,5033.0,4.246985912322998,0.8619800209999084
706,5,5034.0,3.90895676612854,0.7908214926719666
707,5,5035.0,2.7502641677856445,0.7566773295402527
708,5,5036.0,3.7512898445129395,0.6925318241119385
709,5,5037.0,2.4048917293548584,0.8911821246147156
710,5,5038.0,3.5392537117004395,0.8382380604743958
711,5,5039.0,3.375084400177002,0.7465880513191223
712,5,5040.0,2.4553725719451904,0.9462555050849915
713,5,5041.0,1.3333250284194946,0.9166336059570312
714,5,5042.0,2.4579668045043945,0.919743537902832
715,5,5043.0,2.096911668777466,0.7796525955200195
716,5,5044.0,2.053950071334839,0.8392268419265747
717,5,5045.0,1.9956289529800415,0.7849615812301636
718,5,5046.0,2.117727756500244,0.8410624861717224
719,5,5047.0,2.217107057571411,0.8897043466567993
720,5,5048.0,4.378819942474365,0.7561567425727844
721,5,5049.0,4.625104904174805,0.916999101638794
722,5,5050.0,4.204880237579346,0.9543383717536926
723,5,5051.0,4.174257755279541,0.7935741543769836
724,5,5052.0,4.457364559173584,0.9389757513999939
725,5,5053.0,3.6512811183929443,0.8569648265838623
726,5,5054.0,4.029139041900635,0.8835926651954651
727,5,5055.0,4.378509044647217,0.8774213194847107
728,5,5056.0,2.2415263652801514,0.9189392328262329
729,5,5057.0,1.375,1.0
730,5,5058.0,2.5779340267181396,0.8967171311378479
731,5,5059.0,2.0033252239227295,0.7667176723480225
732,5,5060.0,1.7331061363220215,0.8813477158546448
733,5,5061.0,1.4583333730697632,1.0
734,5,5062.0,1.8330975770950317,0.765741229057312
735,5,5063.0,2.394967794418335,0.8415285348892212
736,5,5064.0,4.75,1.0
737,5,5065.0,4.75,1.0
738,5,5066.0,4.498890399932861,0.7868514060974121
739,5,5067.0,4.167969703674316,0.7576071619987488
740,5,5068.0,4.583291053771973,0.9242847561836243
741,5,5069.0,4.0,0.75
742,5,5070.0,4.417090892791748,0.8542709350585938
743,5,5071.0,3.8266701698303223,0.7838637828826904
744,5,5072.0,3.333914041519165,0.8554432392120361
745,5,5073.0,1.8806172609329224,0.837332546710968
746,5,5074.0,2.9330313205718994,0.7961155772209167
747,5,5075.0,3.7916696071624756,0.7629842758178711
748,5,5076.0,2.7697770595550537,0.7852566838264465
749,5,5077.0,1.7499796152114868,0.8180189728736877
750,5,5078.0,2.4086434841156006,0.9732913374900818
751,5,5079.0,3.688091516494751,0.9441179037094116
752,5,5080.0,4.664691925048828,0.7761687636375427
753,5,5081.0,4.625104904174805,0.916999101638794
754,5,5082.0,4.126265048980713,0.8218474388122559
755,5,5083.0,2.8831112384796143,0.7842053174972534
756,5,5084.0,3.8117189407348633,0.8202835917472839
757,5,5085.0,2.578372001647949,0.8011127710342407
758,5,5086.0,3.629201889038086,0.8164259791374207
759,5,5087.0,3.089426040649414,0.8031954765319824
760,5,5088.0,2.7526612281799316,0.8378540277481079
761,5,5089.0,1.4970937967300415,0.8757280111312866
762,5,5090.0,2.763977527618408,0.8354990482330322
763,5,5091.0,2.024165153503418,0.8634865283966064
764,5,5092.0,1.7814337015151978,0.8998360633850098
765,5,5093.0,1.4993301630020142,0.8232544660568237
766,5,5094.0,2.164182186126709,0.8905302882194519
767,5,5095.0,2.707458972930908,0.7918645143508911
768,5,5096.0,4.75,1.0
769,5,5097.0,4.583700656890869,0.8607207536697388
770,5,5098.0,4.5418701171875,0.877902090549469
771,5,5099.0,4.330974578857422,0.8979660868644714
772,5,5100.0,4.625,1.0
773,5,5101.0,4.171593189239502,0.8587199449539185
774,5,5102.0,4.666666507720947,0.9999986290931702
775,5,5103.0,4.625,1.0
776,5,5104.0,2.3218343257904053,0.8665243983268738
777,5,5105.0,1.5847193002700806,0.9426558613777161
778,5,5106.0,3.401176929473877,0.9444522261619568
779,5,5107.0,2.4634928703308105,0.892557680606842
780,5,5108.0,2.7024571895599365,0.7923336029052734
781,5,5109.0,1.5847193002700806,0.9426558613777161
782,5,5110.0,2.034489393234253,0.7954140305519104
783,5,5111.0,2.3757596015930176,0.9011711478233337
784,5,5112.0,4.416666507720947,0.9999991655349731
785,5,5113.0,4.2519307136535645,0.8460887670516968
786,5,5114.0,4.087179183959961,0.7717955708503723
787,5,5115.0,3.458320379257202,0.8025726675987244
788,5,5116.0,4.246985912322998,0.8619800209999084
789,5,5117.0,3.5482401847839355,0.8922940492630005
790,5,5118.0,3.8960328102111816,0.8769960999488831
791,5,5119.0,3.712057113647461,0.8348180055618286
792,5,5120.0,2.564232587814331,0.9155016541481018
793,5,5121.0,1.7037620544433594,0.8240572810173035
794,5,5122.0,2.3380868434906006,0.8947502970695496
795,5,5123.0,3.1330697536468506,0.8322396874427795
796,5,5124.0,2.2082388401031494,0.7421171069145203
797,5,5125.0,1.5419703722000122,0.8798226118087769
798,5,5126.0,2.332728147506714,0.8466978073120117
799,5,5127.0,2.3593578338623047,0.944644570350647
800,5,5128.0,4.708333492279053,1.0
801,5,5129.0,4.666666507720947,0.9166647791862488
802,5,5130.0,4.666666507720947,0.9999986290931702
803,5,5131.0,3.79419207572937,0.8120930790901184
804,5,5132.0,4.583291053771973,0.9242847561836243
805,5,5133.0,3.765491247177124,0.8159568309783936
806,5,5134.0,4.2519307136535645,0.8460887670516968
807,5,5135.0,4.457364559173584,0.9389757513999939
808,5,5136.0,2.2443063259124756,0.9000321626663208
809,5,5137.0,1.4594560861587524,0.8344811201095581
810,5,5138.0,2.3593578338623047,0.944644570350647
811,5,5139.0,2.034489393234253,0.7954140305519104
812,5,5140.0,1.9561569690704346,0.8334211707115173
813,5,5141.0,1.3688061237335205,0.7409694194793701
814,5,5142.0,1.4970937967300415,0.8757280111312866
815,5,5143.0,3.225494623184204,0.8593740463256836
816,5,144.0,4.833333492279053,1.0
817,5,145.0,1.7530142068862915,0.8619796633720398
818,5,146.0,3.496284008026123,0.9462630152702332
819,5,147.0,3.320432662963867,0.8970309495925903
820,5,148.0,3.441793918609619,0.9209463596343994
821,5,149.0,4.541666507720947,0.9999989867210388
822,5,150.0,4.625,1.0
823,5,151.0,3.8322927951812744,0.7830458283424377
824,5,152.0,2.8443288803100586,0.8298247456550598
825,5,153.0,3.041901111602783,0.7045659422874451
826,5,154.0,1.6263753175735474,0.9456561803817749
827,5,155.0,4.583700656890869,0.8607207536697388
828,5,156.0,4.791666507720947,0.9999977350234985
829,5,157.0,1.2517775297164917,0.6897093653678894
830,5,158.0,4.833333492279053,1.0
831,5,159.0,3.250192403793335,0.8821727633476257
832,5,160.0,2.790874481201172,0.7854515314102173
833,5,161.0,3.9431684017181396,0.8773057460784912
834,5,162.0,4.833333492279053,1.0
835,5,163.0,1.6666666269302368,0.8333333134651184
836,5,164.0,3.6547627449035645,0.9185594320297241
837,5,165.0,3.8553972244262695,0.8349339962005615
838,5,166.0,2.1440916061401367,0.874725878238678
839,5,167.0,4.833333492279053,1.0
840,6,6000.0,4.379756927490234,0.8449430465698242
841,6,6001.0,1.542698860168457,0.939146876335144
842,6,6002.0,1.125,1.0
843,6,6003.0,2.9038801193237305,0.8808112144470215
844,6,6004.0,2.375,1.0
845,6,6005.0,3.6019952297210693,0.9185774326324463
846,6,6006.0,3.3060667514801025,0.9435967206954956
847,6,6007.0,4.000414848327637,0.8019905686378479
848,6,6008.0,3.383828639984131,0.9141006469726562
849,6,6009.0,3.8960328102111816,0.8769960999488831
850,6,6010.0,3.8106753826141357,0.919581413269043
851,6,6011.0,4.116732597351074,0.8763337731361389
852,6,6012.0,4.00187349319458,0.8384332060813904
853,6,6013.0,4.033481121063232,0.8111345767974854
854,6,6014.0,4.33148717880249,0.9482841491699219
855,6,6015.0,4.123214244842529,0.7988908290863037
856,6,6016.0,4.833333492279053,1.0
857,6,6017.0,2.7655627727508545,0.8077107667922974
858,6,6018.0,2.046415090560913,0.7969170808792114
859,6,6019.0,3.4426324367523193,0.9232001900672913
860,6,6020.0,2.957669258117676,0.7948107123374939
861,6,6021.0,3.9458701610565186,0.8393038511276245
862,6,6022.0,3.647399425506592,0.9481337070465088
863,6,6023.0,4.415889263153076,0.8868150115013123
864,6,6024.0,3.97589373588562,0.8632549047470093
865,6,6025.0,4.708333492279053,1.0
866,6,6026.0,4.202976226806641,0.9101455211639404
867,6,6027.0,4.415889263153076,0.8868150115013123
868,6,6028.0,4.245878219604492,0.9067209362983704
869,6,6029.0,4.499330520629883,0.9350277185440063
870,6,6030.0,4.373428821563721,0.8928017616271973
871,6,6031.0,4.583333492279053,1.0
872,6,6032.0,4.791666507720947,0.9999977350234985
873,6,6033.0,1.8220325708389282,0.8430311679840088
874,6,6034.0,1.125,1.0
875,6,6035.0,2.4017460346221924,0.9203881621360779
876,6,6036.0,1.5,1.0
877,6,6037.0,3.0694334506988525,0.8377246260643005
878,6,6038.0,2.1705729961395264,0.9428359270095825
879,6,6039.0,3.438732862472534,0.9182406067848206
880,6,6040.0,2.4078376293182373,0.945401132106781
881,6,6041.0,3.6019952297210693,0.9185774326324463
882,6,6042.0,2.5882973670959473,0.9727177023887634
883,6,6043.0,3.5,1.0
884,6,6044.0,3.3060667514801025,0.9435967206954956
885,6,6045.0,4.1306843757629395,0.8638307452201843
886,6,6046.0,4.033481121063232,0.8111345767974854
887,6,6047.0,3.9980714321136475,0.7663176655769348
888,6,6048.0,3.8266701698303223,0.7838637828826904
889,6,6049.0,2.6606967449188232,0.9428594708442688
890,6,6050.0,2.4078376293182373,0.945401132106781
891,6,6051.0,3.6547627449035645,0.9185594320297241
892,6,6052.0,3.332564115524292,0.9232498407363892
893,6,6053.0,3.8473339080810547,0.8767444491386414
894,6,6054.0,3.4927709102630615,0.839215874671936
895,6,6055.0,3.8690459728240967,0.8601829409599304
896,6,6056.0,3.496284008026123,0.9462630152702332
897,6,6057.0,3.905353307723999,0.910945475101471
898,6,6058.0,3.618065118789673,0.8896735310554504
899,6,6059.0,3.8104910850524902,0.8328511714935303
900,6,6060.0,3.7416574954986572,0.9468976259231567
901,6,6061.0,4.171593189239502,0.8587199449539185
902,6,6062.0,3.8106753826141357,0.919581413269043
903,6,6063.0,4.2887139320373535,0.9025958180427551
904,6,6064.0,4.644709587097168,0.6345759034156799
905,6,6065.0,1.1666666269302368,0.9999997615814209
906,6,6066.0,1.0833333730697632,1.0
907,6,6067.0,1.5844022035598755,0.8162450194358826
908,6,6068.0,1.4594560861587524,0.8344811201095581
909,6,6069.0,2.271211624145508,0.8889448046684265
910,6,6070.0,1.6265350580215454,0.8928439021110535
911,6,6071.0,2.8563270568847656,0.842042863368988
912,6,6072.0,1.7528921365737915,0.9526113271713257
913,6,6073.0,3.3803255558013916,0.8774650692939758
914,6,6074.0,2.1422815322875977,0.9113507866859436
915,6,6075.0,3.441793918609619,0.9209463596343994
916,6,6076.0,2.7216930389404297,0.9724066853523254
917,6,6077.0,3.6879637241363525,0.8089209794998169
918,6,6078.0,3.5361335277557373,0.8924972414970398
919,6,6079.0,3.9458701610565186,0.8393038511276245
920,6,6080.0,4.75,1.0
921,6,6081.0,2.398003578186035,0.9185764193534851
922,6,6082.0,1.4166666269302368,0.9999998807907104
923,6,6083.0,4.11855411529541,0.8372628092765808
924,6,6084.0,2.926870584487915,0.9431529641151428
925,6,6085.0,4.247251987457275,0.9527626037597656
926,6,6086.0,3.2607674598693848,0.7886597514152527
927,6,6087.0,4.289226531982422,0.9506772756576538
928,6,6088.0,3.782892942428589,0.8897042870521545
929,6,6089.0,4.502906799316406,0.8757280111312866
930,6,6090.0,4.030900478363037,0.9212672114372253
931,6,6091.0,4.625104904174805,0.916999101638794
932,6,6092.0,4.2901458740234375,0.8558423519134521
933,6,6093.0,4.666666507720947,0.9999986290931702
934,6,6094.0,4.3736252784729,0.9456558227539062
935,6,6095.0,4.499330520629883,0.9350277185440063
936,6,6096.0,4.75029182434082,0.8812495470046997
937,6,6097.0,1.7969989776611328,0.9100897908210754
938,6,6098.0,1.5006691217422485,0.9350274801254272
939,6,6099.0,3.232815980911255,0.9124592542648315
940,6,6100.0,2.543398141860962,0.9728336930274963
941,6,6101.0,3.5525267124176025,0.9186886548995972
942,6,6102.0,2.901209831237793,0.7753798365592957
943,6,6103.0,3.9070632457733154,0.8232234120368958
944,6,6104.0,3.282435417175293,0.9126550555229187
945,6,6105.0,4.009339809417725,0.752336323261261
946,6,6106.0,3.5482401847839355,0.8922940492630005
947,6,6107.0,3.9458701610565186,0.8393038511276245
948,6,6108.0,4.056544780731201,0.9134464263916016
949,6,6109.0,4.11855411529541,0.8372628092765808
950,6,6110.0,4.247251987457275,0.9527626037597656
951,6,6111.0,4.162783145904541,0.8315430879592896
952,6,6112.0,4.666666507720947,0.9999986290931702
953,6,6113.0,2.3252899646759033,0.9726338982582092
954,6,6114.0,1.4581290483474731,0.8777616024017334
955,6,6115.0,3.5449540615081787,0.9195082783699036
956,6,6116.0,2.63327956199646,0.9726401567459106
957,6,6117.0,3.8420939445495605,0.9471845626831055
958,6,6118.0,2.7535500526428223,0.8784002661705017
959,6,6119.0,3.8960328102111816,0.8769960999488831
960,6,6120.0,3.386564016342163,0.9184746146202087
961,6,6121.0,4.247251987457275,0.9527626037597656
962,6,6122.0,3.5011889934539795,0.9730159044265747
963,6,6123.0,4.029819488525391,0.8469359874725342
964,6,6124.0,4.247251987457275,0.9527626037597656
965,6,6125.0,4.245878219604492,0.9067209362983704
966,6,6126.0,4.457364559173584,0.9389757513999939
967,6,6127.0,4.246985912322998,0.8619800209999084
968,6,6128.0,4.666666507720947,0.9166647791862488
969,6,6129.0,3.232815980911255,0.9124592542648315
970,6,6130.0,2.816183090209961,0.9125672578811646
971,6,6131.0,3.657953977584839,0.914981484413147
972,6,6132.0,3.5449540615081787,0.9195082783699036
973,6,6133.0,3.8796050548553467,0.8490691184997559
974,6,6134.0,3.7449352741241455,0.878519594669342
975,6,6135.0,4.074357509613037,0.8423707485198975
976,6,6136.0,4.137594223022461,0.907213568687439
977,6,6137.0,4.116732597351074,0.8763337731361389
978,6,6138.0,3.97589373588562,0.8632549047470093
979,6,6139.0,4.33148717880249,0.9482841491699219
980,6,6140.0,4.204880237579346,0.9543383717536926
981,6,6141.0,4.415889263153076,0.8868150115013123
982,6,6142.0,4.373428821563721,0.8928017616271973
983,6,6143.0,4.415889263153076,0.8868150115013123
984,6,144.0,4.666666507720947,0.9999986290931702
985,6,145.0,1.5,1.0
986,6,146.0,2.8563270568847656,0.842042863368988
987,6,147.0,2.7410364151000977,0.9434515833854675
988,6,148.0,3.3060667514801025,0.9435967206954956
989,6,149.0,4.291666507720947,0.9999993443489075
990,6,150.0,4.958333492279053,1.0
991,6,151.0,3.3230600357055664,0.9029761552810669
992,6,152.0,2.717564582824707,0.9126550555229187
993,6,153.0,2.053950071334839,0.8392268419265747
994,6,154.0,1.2083333730697632,1.0
995,6,155.0,4.373428821563721,0.8928017616271973
996,6,156.0,4.666666507720947,0.9999986290931702
997,6,157.0,1.0833333730697632,1.0
998,6,158.0,4.875,1.0
999,6,159.0,2.5504348278045654,0.9450108408927917
1000,6,160.0,1.8395024538040161,0.8720378279685974
1001,6,161.0,2.7769148349761963,0.8733134865760803
1002,6,162.0,4.916666507720947,0.9999979734420776
1003,6,163.0,1.0833333730697632,1.0
1004,6,164.0,3.3533551692962646,0.9438744783401489
1005,6,165.0,3.4229040145874023,0.8890172839164734
1006,6,166.0,1.5833333730697632,1.0
1007,6,167.0,4.583333492279053,1.0
